,State,CTYNAME,Year,Deaths_Total,Population,Mortality_Rate
2975,Illinois,Lake County,2014,65,704359,9.228248662968741e-05
2976,Illinois,Lake County,2015,66,704687,9.365860303936358e-05
2977,Illinois,Macon County,2003,5,111572,4.481411106729287e-05
2978,Illinois,Macon County,2004,5,111181,4.497171279265342e-05
2979,Illinois,Macon County,2005,5,111083,4.501138788113393e-05
2980,Illinois,Macon County,2006,5,110808,4.512309580535702e-05
2981,Illinois,Macon County,2007,5,110751,4.5146319220593946e-05
2982,Illinois,Macon County,2008,5,110588,4.521286215502586e-05
2983,Illinois,Macon County,2009,5,110732,4.5154065672073114e-05
2984,Illinois,Macon County,2010,5,110786,4.513205639701767e-05
2985,Illinois,Macon County,2011,5,110699,4.516752635525163e-05
2986,Illinois,Macon County,2012,10,110162,9.077540349666854e-05
2987,Illinois,Macon County,2013,10,109596,9.124420599291945e-05
2988,Illinois,Macon County,2014,5,108562,4.605663123376504e-05
2989,Illinois,Macon County,2015,13,107398,0.00012104508463844765
2990,Illinois,Madison County,2003,13,262566,4.951136095305561e-05
2991,Illinois,Madison County,2004,24,263722,9.100492184952336e-05
2992,Illinois,Madison County,2005,22,264759,8.30944368274544e-05
2993,Illinois,Madison County,2006,30,266164,0.00011271246299274131
2994,Illinois,Madison County,2007,38,267382,0.00014211876640910756
2995,Illinois,Madison County,2008,32,268232,0.00011929971069820155
2996,Illinois,Madison County,2009,39,268978,0.00014499327082512323
2997,Illinois,Madison County,2010,57,269315,0.00021164807010378182
2998,Illinois,Madison County,2011,49,268666,0.00018238258655728674
2999,Illinois,Madison County,2012,56,268124,0.00020885858781757695
3000,Illinois,Madison County,2013,42,267340,0.00015710331413181717
3001,Illinois,Madison County,2014,79,266662,0.00029625518446572816
3002,Illinois,Madison County,2015,71,266112,0.00026680495430495433
3003,Illinois,Marion County,2003,5,40602,0.00012314664302251122
3004,Illinois,Marion County,2004,5,40229,0.00012428844863158418
3005,Illinois,Marion County,2005,5,39941,0.0001251846473548484
3006,Illinois,Marion County,2006,5,40037,0.0001248844818542848
3007,Illinois,Marion County,2007,5,39898,0.0001253195648904707
3008,Illinois,Marion County,2008,5,39794,0.00012564708247474494
3009,Illinois,Marion County,2009,5,39465,0.00012669453946534905
3010,Illinois,Marion County,2010,10,39416,0.00025370407956159933
3011,Illinois,Marion County,2011,5,39147,0.00012772370807469282
3012,Illinois,Marion County,2012,5,39018,0.00012814598390486443
3013,Illinois,Marion County,2013,5,38685,0.00012924906294429367
3014,Illinois,Marion County,2014,5,38573,0.0001296243486376481
3015,Illinois,Marion County,2015,5,38381,0.00013027279122482477
3016,Illinois,McHenry County,2003,13,281743,4.614134157725303e-05
3017,Illinois,McHenry County,2004,16,287997,5.555613426528749e-05
3018,Illinois,McHenry County,2005,18,294280,6.116623623759684e-05
3019,Illinois,McHenry County,2006,18,300630,5.987426404550444e-05
3020,Illinois,McHenry County,2007,16,305117,5.243890048735403e-05
3021,Illinois,McHenry County,2008,26,307246,8.462274529204611e-05
3022,Illinois,McHenry County,2009,31,308067,0.00010062746090947748
3023,Illinois,McHenry County,2010,32,309121,0.00010351933385308665
3024,Illinois,McHenry County,2011,27,308519,8.751486942457353e-05
3025,Illinois,McHenry County,2012,40,308248,0.00012976564324829358
3026,Illinois,McHenry County,2013,28,307629,9.101872710310146e-05
3027,Illinois,McHenry County,2014,30,307425,9.758477677482313e-05
3028,Illinois,McHenry County,2015,38,307595,0.0001235390692306442
3029,Illinois,McLean County,2003,10,157795,6.337336417503723e-05
3030,Illinois,McLean County,2004,5,159096,3.142756574646754e-05
3031,Illinois,McLean County,2005,11,160299,6.862176308024379e-05
3032,Illinois,McLean County,2006,5,162925,3.068896731624981e-05
3033,Illinois,McLean County,2007,13,165223,7.868153949510662e-05
3034,Illinois,McLean County,2008,15,166825,8.991458114790949e-05
3035,Illinois,McLean County,2009,19,168727,0.00011260794063783508
3036,Illinois,McLean County,2010,12,169815,7.066513558872891e-05
3037,Illinois,McLean County,2011,10,170939,5.8500400727744985e-05
3038,Illinois,McLean County,2012,24,172762,0.00013891943830240445
3039,Illinois,McLean County,2013,10,175087,5.711446309548967e-05
3040,Illinois,McLean County,2014,19,174166,0.00010909132666536523
3041,Illinois,McLean County,2015,18,173222,0.00010391289789980487
3042,Illinois,Peoria County,2003,5,182338,2.7421601640908643e-05
3043,Illinois,Peoria County,2004,5,182613,2.738030698800195e-05
3044,Illinois,Peoria County,2005,12,182868,6.562110374696503e-05
3045,Illinois,Peoria County,2006,14,183446,7.631673626026187e-05
3046,Illinois,Peoria County,2007,11,184048,5.976701729983483e-05
3047,Illinois,Peoria County,2008,18,184803,9.74010162172692e-05
3048,Illinois,Peoria County,2009,22,186930,0.00011769111432086878
3049,Illinois,Peoria County,2010,17,186224,9.128791133258871e-05
3050,Illinois,Peoria County,2011,30,186775,0.00016062106813010307
3051,Illinois,Peoria County,2012,23,187354,0.00012276225754454136
3052,Illinois,Peoria County,2013,26,188688,0.00013779360637666412
3053,Illinois,Peoria County,2014,23,187572,0.00012261958074765957
3054,Illinois,Peoria County,2015,33,186552,0.0001768943779750418
3055,Illinois,Rock Island County,2003,5,147384,3.3924985073006566e-05
3056,Illinois,Rock Island County,2004,5,147291,3.3946405415130594e-05
3057,Illinois,Rock Island County,2005,5,147067,3.3998109705100393e-05
3058,Illinois,Rock Island County,2006,5,147131,3.398332098606004e-05
3059,Illinois,Rock Island County,2007,5,147918,3.3802512202706904e-05
3060,Illinois,Rock Island County,2008,11,147501,7.457576558802991e-05
3061,Illinois,Rock Island County,2009,11,147552,7.454998915636521e-05
3062,Illinois,Rock Island County,2010,5,147613,3.387235541585091e-05
3063,Illinois,Rock Island County,2011,13,147474,8.815113172491422e-05
3064,Illinois,Rock Island County,2012,10,147699,6.770526543849316e-05
3065,Illinois,Rock Island County,2013,5,147686,3.385561258345408e-05
3066,Illinois,Rock Island County,2014,10,147090,6.798558705554423e-05
3067,Illinois,Rock Island County,2015,5,146161,3.420885188251312e-05
3068,Illinois,Sangamon County,2003,5,191339,2.6131630247884644e-05
3069,Illinois,Sangamon County,2004,5,191885,2.6057273888005837e-05
3070,Illinois,Sangamon County,2005,10,192432,5.196640891327846e-05
3071,Illinois,Sangamon County,2006,5,193317,2.586425404904897e-05
3072,Illinois,Sangamon County,2007,19,194025,9.792552506120345e-05
3073,Illinois,Sangamon County,2008,14,195094,7.176027966006131e-05
3074,Illinois,Sangamon County,2009,11,196180,5.607095524518299e-05
3075,Illinois,Sangamon County,2010,10,197769,5.05640418872523e-05
3076,Illinois,Sangamon County,2011,21,199052,0.00010550007033338022
3077,Illinois,Sangamon County,2012,35,199431,0.00017549929549568523
3078,Illinois,Sangamon County,2013,17,199190,8.534564988202218e-05
3079,Illinois,Sangamon County,2014,34,199252,0.00017063818681870195
3080,Illinois,Sangamon County,2015,41,198973,0.000206058108386565
3081,Illinois,St. Clair County,2003,5,258448,1.9346251470315112e-05
3082,Illinois,St. Clair County,2004,13,260214,4.995887999877024e-05
3083,Illinois,St. Clair County,2005,5,261255,1.9138389695890986e-05
3084,Illinois,St. Clair County,2006,17,263445,6.452959820835468e-05
3085,Illinois,St. Clair County,2007,15,264764,5.665422791618196e-05
3086,Illinois,St. Clair County,2008,27,266518,0.00010130647836168664
3087,Illinois,St. Clair County,2009,29,268489,0.00010801187385702952
3088,Illinois,St. Clair County,2010,24,270368,8.87679015268079e-05
3089,Illinois,St. Clair County,2011,32,270097,0.00011847595493470864
3090,Illinois,St. Clair County,2012,43,268748,0.0001600011907065355
3091,Illinois,St. Clair County,2013,33,266934,0.00012362606486996785
3092,Illinois,St. Clair County,2014,44,266061,0.0001653756093527424
3093,Illinois,St. Clair County,2015,34,265008,0.0001282980136448711
3094,Illinois,Tazewell County,2003,5,128770,3.8828919779451735e-05
3095,Illinois,Tazewell County,2004,10,129656,7.712716727340038e-05
3096,Illinois,Tazewell County,2005,5,130784,3.8230976266209934e-05
3097,Illinois,Tazewell County,2006,5,131804,3.793511577797335e-05
3098,Illinois,Tazewell County,2007,5,133131,3.75569927364776e-05
3099,Illinois,Tazewell County,2008,17,133893,0.0001269670557833494
3100,Illinois,Tazewell County,2009,13,135054,9.625779317902468e-05
3101,Illinois,Tazewell County,2010,11,135487,8.118860112040269e-05
3102,Illinois,Tazewell County,2011,16,135863,0.00011776569043816197
3103,Illinois,Tazewell County,2012,23,136149,0.0001689325665263792
3104,Illinois,Tazewell County,2013,5,136297,3.668459320454595e-05
3105,Illinois,Tazewell County,2014,19,135392,0.00014033325454975183
3106,Illinois,Tazewell County,2015,20,134350,0.000148864905098623
3107,Illinois,Vermilion County,2003,5,82996,6.0243867174321655e-05
3108,Illinois,Vermilion County,2004,5,82955,6.027364233620638e-05
3109,Illinois,Vermilion County,2005,5,82728,6.043902910743642e-05
3110,Illinois,Vermilion County,2006,5,82715,6.044852807834129e-05
3111,Illinois,Vermilion County,2007,12,82258,0.00014588246735879794
3112,Illinois,Vermilion County,2008,5,81930,6.102770657878677e-05
3113,Illinois,Vermilion County,2009,5,81710,6.119202056051891e-05
3114,Illinois,Vermilion County,2010,5,81642,6.124298767791087e-05
3115,Illinois,Vermilion County,2011,5,81427,6.140469377479214e-05
3116,Illinois,Vermilion County,2012,10,80881,0.00012363843177013142
3117,Illinois,Vermilion County,2013,5,80608,6.202858277094085e-05
3118,Illinois,Vermilion County,2014,14,79811,0.00017541441655912092
3119,Illinois,Vermilion County,2015,13,79209,0.00016412276382734285
3120,Illinois,Will County,2003,26,579547,4.4862625464371314e-05
3121,Illinois,Will County,2004,37,605934,6.106275600973044e-05
3122,Illinois,Will County,2005,50,627610,7.966730931629515e-05
3123,Illinois,Will County,2006,45,650779,6.91478981343897e-05
3124,Illinois,Will County,2007,51,664048,7.680167698720574e-05
3125,Illinois,Will County,2008,50,671392,7.447214146132215e-05
3126,Illinois,Will County,2009,64,674970,9.48190289938812e-05
3127,Illinois,Will County,2010,54,678829,7.95487523367446e-05
3128,Illinois,Will County,2011,68,680813,9.98805839488964e-05
3129,Illinois,Will County,2012,65,682459,9.524381684467492e-05
3130,Illinois,Will County,2013,78,683720,0.00011408178786637805
3131,Illinois,Will County,2014,87,685123,0.00012698449767414028
3132,Illinois,Will County,2015,98,685825,0.00014289359530492472
3133,Illinois,Williamson County,2003,5,62510,7.998720204767237e-05
3134,Illinois,Williamson County,2004,5,63379,7.889048422979221e-05
3135,Illinois,Williamson County,2005,5,63875,7.827788649706458e-05
3136,Illinois,Williamson County,2006,5,64424,7.761082826275922e-05
3137,Illinois,Williamson County,2007,5,65201,7.668594039968712e-05
3138,Illinois,Williamson County,2008,5,65674,7.613362974693182e-05
3139,Illinois,Williamson County,2009,5,66229,7.54956288030923e-05
3140,Illinois,Williamson County,2010,11,66440,0.00016556291390728477
3141,Illinois,Williamson County,2011,13,66745,0.00019477114390591057
3142,Illinois,Williamson County,2012,5,66793,7.48581438174659e-05
3143,Illinois,Williamson County,2013,5,67472,7.410481384870762e-05
3144,Illinois,Williamson County,2014,16,67439,0.00023725144204392117
3145,Illinois,Williamson County,2015,5,67457,7.412129208236358e-05
3146,Illinois,Winnebago County,2003,25,283230,8.826748578893478e-05
3147,Illinois,Winnebago County,2004,33,284337,0.00011605946464934215
3148,Illinois,Winnebago County,2005,28,286178,9.784120372635213e-05
3149,Illinois,Winnebago County,2006,38,289405,0.00013130388210293533
3150,Illinois,Winnebago County,2007,34,293991,0.00011564979880336473
3151,Illinois,Winnebago County,2008,60,295726,0.0002028905135158897
3152,Illinois,Winnebago County,2009,55,295612,0.00018605469331420916
3153,Illinois,Winnebago County,2010,49,295090,0.000166051035277373
3154,Illinois,Winnebago County,2011,34,293667,0.00011577739412327568
3155,Illinois,Winnebago County,2012,77,292128,0.0002635830868660313
3156,Illinois,Winnebago County,2013,83,291006,0.0002852174869246682
3157,Illinois,Winnebago County,2014,75,288770,0.00025972227031893894
3158,Illinois,Winnebago County,2015,86,287237,0.0002994043246517684
3159,Indiana,Allen County,2003,5,339569,1.472454788275726e-05
3160,Indiana,Allen County,2004,20,340916,5.8665477712985016e-05
3161,Indiana,Allen County,2005,24,343238,6.99223279473718e-05
3162,Indiana,Allen County,2006,19,346314,5.4863505373735976e-05
3163,Indiana,Allen County,2007,18,349534,5.14971361870376e-05
3164,Indiana,Allen County,2008,22,351264,6.263095563450851e-05
3165,Indiana,Allen County,2009,31,353693,8.764663140067799e-05
3166,Indiana,Allen County,2010,33,355956,9.270808751643462e-05
3167,Indiana,Allen County,2011,25,359013,6.963536139359857e-05
3168,Indiana,Allen County,2012,33,360946,9.14264183562084e-05
3169,Indiana,Allen County,2013,47,363432,0.00012932267934579234
3170,Indiana,Allen County,2014,51,365254,0.00013962886101178906
3171,Indiana,Allen County,2015,57,367508,0.0001550986645188676
3172,Indiana,Bartholomew County,2003,5,72299,6.915724975449176e-05
3173,Indiana,Bartholomew County,2004,5,72882,6.860404489448698e-05
3174,Indiana,Bartholomew County,2005,5,73660,6.787944610371979e-05
3175,Indiana,Bartholomew County,2006,5,74508,6.710688785096902e-05
3176,Indiana,Bartholomew County,2007,10,75265,0.00013286388095396266
3177,Indiana,Bartholomew County,2008,14,76080,0.0001840168243953733
3178,Indiana,Bartholomew County,2009,5,76566,6.53031371627093e-05
3179,Indiana,Bartholomew County,2010,14,76823,0.00018223709045468153
3180,Indiana,Bartholomew County,2011,5,77639,6.44006233980345e-05
3181,Indiana,Bartholomew County,2012,5,79031,6.326631321886348e-05
3182,Indiana,Bartholomew County,2013,5,79692,6.27415549866988e-05
3183,Indiana,Bartholomew County,2014,10,80546,0.0001241526581084101
3184,Indiana,Bartholomew County,2015,5,81516,6.133765150399921e-05
3185,Indiana,Boone County,2003,5,49047,0.0001019430342324709
3186,Indiana,Boone County,2004,5,50158,9.968499541449022e-05
3187,Indiana,Boone County,2005,5,51261,9.754004018649655e-05
3188,Indiana,Boone County,2006,5,52750,9.47867298578199e-05
3189,Indiana,Boone County,2007,5,53778,9.297482241808918e-05
3190,Indiana,Boone County,2008,5,54648,9.149465671204801e-05
3191,Indiana,Boone County,2009,5,55915,8.942144326209425e-05
3192,Indiana,Boone County,2010,5,56924,8.783641346356546e-05
3193,Indiana,Boone County,2011,5,57924,8.632000552448036e-05
3194,Indiana,Boone County,2012,5,59050,8.467400508044031e-05
3195,Indiana,Boone County,2013,14,60373,0.0002318917396849585
3196,Indiana,Boone County,2014,5,61663,8.108590240500787e-05
3197,Indiana,Boone County,2015,11,63080,0.00017438173747622067
3198,Indiana,Clark County,2003,20,99349,0.00020131053156045858
3199,Indiana,Clark County,2004,11,100435,0.00010952357245979987
3200,Indiana,Clark County,2005,5,101781,4.912508228451283e-05
3201,Indiana,Clark County,2006,10,104148,9.601720628336598e-05
3202,Indiana,Clark County,2007,12,105672,0.00011355893708834885
3203,Indiana,Clark County,2008,15,107406,0.00013965700240210045
3204,Indiana,Clark County,2009,5,109067,4.5843380674264444e-05
3205,Indiana,Clark County,2010,19,110572,0.0001718337372933473
3206,Indiana,Clark County,2011,29,111504,0.0002600803558616731
3207,Indiana,Clark County,2012,30,111879,0.00026814683720805514
3208,Indiana,Clark County,2013,19,112722,0.00016855627118042617
3209,Indiana,Clark County,2014,23,114082,0.00020160936869970724
3210,Indiana,Clark County,2015,35,114887,0.0003046471750502668
3211,Indiana,Dearborn County,2003,5,47631,0.00010497365161344503
3212,Indiana,Dearborn County,2004,5,48135,0.00010387451958034694
3213,Indiana,Dearborn County,2005,10,48421,0.00020652196361083
3214,Indiana,Dearborn County,2006,5,48879,0.00010229341844145747
3215,Indiana,Dearborn County,2007,5,49348,0.00010132122882386318
3216,Indiana,Dearborn County,2008,5,49643,0.00010071913462119533
3217,Indiana,Dearborn County,2009,5,49931,0.00010013819070317037
3218,Indiana,Dearborn County,2010,10,50082,0.00019967253703925562
3219,Indiana,Dearborn County,2011,5,49990,0.00010002000400080016
3220,Indiana,Dearborn County,2012,11,49742,0.00022114108801415304
3221,Indiana,Dearborn County,2013,5,49757,0.0001004883734951866
3222,Indiana,Dearborn County,2014,14,49448,0.00028312570781426955
3223,Indiana,Dearborn County,2015,16,49491,0.0003232911034329474
3224,Indiana,Delaware County,2003,18,119935,0.00015008129403426857
3225,Indiana,Delaware County,2004,12,118938,0.00010089290218433133
3226,Indiana,Delaware County,2005,13,118170,0.00011001100110011001
3227,Indiana,Delaware County,2006,18,117326,0.00015341867957656446
3228,Indiana,Delaware County,2007,11,117229,9.383343711880167e-05
3229,Indiana,Delaware County,2008,16,117007,0.00013674395548984248
3230,Indiana,Delaware County,2009,24,117490,0.00020427270405991998
3231,Indiana,Delaware County,2010,11,117671,9.348097662125757e-05
3232,Indiana,Delaware County,2011,16,117914,0.00013569211459199076
3233,Indiana,Delaware County,2012,13,117053,0.00011106080151726141
3234,Indiana,Delaware County,2013,17,116867,0.0001454645023830508
3235,Indiana,Delaware County,2014,29,116528,0.0002488672250446245
3236,Indiana,Delaware County,2015,32,115814,0.00027630510991762656
3237,Indiana,Elkhart County,2003,5,187149,2.6716680292173617e-05
3238,Indiana,Elkhart County,2004,10,189316,5.2821737201293074e-05
3239,Indiana,Elkhart County,2005,5,192242,2.6008884634991314e-05
3240,Indiana,Elkhart County,2006,5,195047,2.5634846985598342e-05
3241,Indiana,Elkhart County,2007,5,196304,2.5470698508435895e-05
3242,Indiana,Elkhart County,2008,20,197762,0.0001011316633124665
3243,Indiana,Elkhart County,2009,21,197514,0.00010632157720465385
3244,Indiana,Elkhart County,2010,13,197453,6.583845269507174e-05
3245,Indiana,Elkhart County,2011,15,198292,7.564601698505235e-05
3246,Indiana,Elkhart County,2012,15,198988,7.538143003598207e-05
3247,Indiana,Elkhart County,2013,15,200225,7.49157198152079e-05
3248,Indiana,Elkhart County,2014,21,201446,0.0001042462992563764
3249,Indiana,Elkhart County,2015,21,203022,0.00010343706593374117
