STNAME,CTYNAME,Year,Population
Missouri,Livingston County,2013,14912
Missouri,McDonald County,2013,22591
Missouri,Macon County,2013,15479
Missouri,Madison County,2013,12410
Missouri,Maries County,2013,9064
Missouri,Marion County,2013,28850
Missouri,Mercer County,2013,3684
Missouri,Miller County,2013,25019
Missouri,Mississippi County,2013,14237
Missouri,Moniteau County,2013,15778
Missouri,Monroe County,2013,8745
Missouri,Montgomery County,2013,11937
Missouri,Morgan County,2013,20217
Missouri,New Madrid County,2013,18324
Missouri,Newton County,2013,58781
Missouri,Nodaway County,2013,23225
Missouri,Oregon County,2013,10987
Missouri,Osage County,2013,13691
Missouri,Ozark County,2013,9533
Missouri,Pemiscot County,2013,17787
Missouri,Perry County,2013,19137
Missouri,Pettis County,2013,42186
Missouri,Phelps County,2013,44978
Missouri,Pike County,2013,18579
Missouri,Platte County,2013,93241
Missouri,Polk County,2013,31007
Missouri,Pulaski County,2013,53791
Missouri,Putnam County,2013,4878
Missouri,Ralls County,2013,10181
Missouri,Randolph County,2013,24938
Missouri,Ray County,2013,23023
Missouri,Reynolds County,2013,6579
Missouri,Ripley County,2013,14014
Missouri,St. Charles County,2013,374200
Missouri,St. Clair County,2013,9493
Missouri,Ste. Genevieve County,2013,17946
Missouri,St. Francois County,2013,66181
Missouri,St. Louis County,2013,1001295
Missouri,Saline County,2013,23249
Missouri,Schuyler County,2013,4366
Missouri,Scotland County,2013,4919
Missouri,Scott County,2013,39188
Missouri,Shannon County,2013,8273
Missouri,Shelby County,2013,6161
Missouri,Stoddard County,2013,29776
Missouri,Stone County,2013,31337
Missouri,Sullivan County,2013,6500
Missouri,Taney County,2013,53414
Missouri,Texas County,2013,25638
Missouri,Vernon County,2013,20889
Missouri,Warren County,2013,33041
Missouri,Washington County,2013,25162
Missouri,Wayne County,2013,13412
Missouri,Webster County,2013,36463
Missouri,Worth County,2013,2082
Missouri,Wright County,2013,18427
Missouri,St. Louis city,2013,318157
Montana,Montana,2013,1014402
Montana,Beaverhead County,2013,9288
Montana,Big Horn County,2013,13113
Montana,Blaine County,2013,6574
Montana,Broadwater County,2013,5670
Montana,Carbon County,2013,10312
Montana,Carter County,2013,1165
Montana,Cascade County,2013,82367
Montana,Chouteau County,2013,5863
Montana,Custer County,2013,11917
Montana,Daniels County,2013,1788
Montana,Dawson County,2013,9399
Montana,Deer Lodge County,2013,9280
Montana,Fallon County,2013,3045
Montana,Fergus County,2013,11524
Montana,Flathead County,2013,92973
Montana,Gallatin County,2013,94647
Montana,Garfield County,2013,1283
Montana,Glacier County,2013,13793
Montana,Golden Valley County,2013,858
Montana,Granite County,2013,3131
Montana,Hill County,2013,16605
Montana,Jefferson County,2013,11497
Montana,Judith Basin County,2013,2012
Montana,Lake County,2013,29078
Montana,Lewis and Clark County,2013,65346
Montana,Liberty County,2013,2374
Montana,Lincoln County,2013,19412
Montana,McCone County,2013,1707
Montana,Madison County,2013,7698
Montana,Meagher County,2013,1921
Montana,Mineral County,2013,4272
Montana,Missoula County,2013,111731
Montana,Musselshell County,2013,4637
Montana,Park County,2013,15641
Montana,Petroleum County,2013,506
Montana,Phillips County,2013,4163
Montana,Pondera County,2013,6247
Montana,Powder River County,2013,1751
Montana,Powell County,2013,6965
Montana,Prairie County,2013,1171
Montana,Ravalli County,2013,40767
Montana,Richland County,2013,11180
Montana,Roosevelt County,2013,11122
Montana,Rosebud County,2013,9307
Montana,Sanders County,2013,11323
Montana,Sheridan County,2013,3652
Montana,Silver Bow County,2013,34536
Montana,Stillwater County,2013,9301
Montana,Sweet Grass County,2013,3674
Montana,Teton County,2013,6063
Montana,Toole County,2013,5127
Montana,Treasure County,2013,700
Montana,Valley County,2013,7627
Montana,Wheatland County,2013,2131
Montana,Wibaux County,2013,1128
Montana,Yellowstone County,2013,154040
Nebraska,Nebraska,2013,1869300
Nebraska,Adams County,2013,31582
Nebraska,Antelope County,2013,6451
Nebraska,Arthur County,2013,452
Nebraska,Banner County,2013,768
Nebraska,Blaine County,2013,481
Nebraska,Boone County,2013,5387
Nebraska,Box Butte County,2013,11309
Nebraska,Boyd County,2013,2019
Nebraska,Brown County,2013,2926
Nebraska,Buffalo County,2013,48090
Nebraska,Burt County,2013,6581
Nebraska,Butler County,2013,8312
Nebraska,Cass County,2013,25369
Nebraska,Cedar County,2013,8673
Nebraska,Chase County,2013,3976
Nebraska,Cherry County,2013,5774
Nebraska,Cheyenne County,2013,10065
Nebraska,Clay County,2013,6381
Nebraska,Colfax County,2013,10414
Nebraska,Cuming County,2013,9002
Nebraska,Custer County,2013,10792
Nebraska,Dakota County,2013,20867
Nebraska,Dawes County,2013,9119
Nebraska,Dawson County,2013,24086
Nebraska,Deuel County,2013,1929
Nebraska,Dixon County,2013,5827
Nebraska,Dodge County,2013,36605
Nebraska,Douglas County,2013,537994
Nebraska,Dundy County,2013,1972
Nebraska,Fillmore County,2013,5664
Nebraska,Franklin County,2013,3066
Nebraska,Frontier County,2013,2716
Nebraska,Furnas County,2013,4849
Nebraska,Gage County,2013,21827
Nebraska,Garden County,2013,1905
Nebraska,Garfield County,2013,2018
Nebraska,Gosper County,2013,1965
Nebraska,Grant County,2013,627
Nebraska,Greeley County,2013,2481
Nebraska,Hall County,2013,60854
Nebraska,Hamilton County,2013,9107
Nebraska,Harlan County,2013,3500
Nebraska,Hayes County,2013,972
Nebraska,Hitchcock County,2013,2867
Nebraska,Holt County,2013,10427
Nebraska,Hooker County,2013,731
Nebraska,Howard County,2013,6347
Nebraska,Jefferson County,2013,7522
Nebraska,Johnson County,2013,5127
Nebraska,Kearney County,2013,6501
Nebraska,Keith County,2013,8121
Nebraska,Keya Paha County,2013,795
Nebraska,Kimball County,2013,3666
Nebraska,Knox County,2013,8567
Nebraska,Lancaster County,2013,297577
Nebraska,Lincoln County,2013,36038
Nebraska,Logan County,2013,763
Nebraska,Loup County,2013,581
Nebraska,McPherson County,2013,523
Nebraska,Madison County,2013,35232
Nebraska,Merrick County,2013,7791
Nebraska,Morrill County,2013,4867
Nebraska,Nance County,2013,3600
Nebraska,Nemaha County,2013,7171
Nebraska,Nuckolls County,2013,4385
Nebraska,Otoe County,2013,15783
Nebraska,Pawnee County,2013,2720
Nebraska,Perkins County,2013,2899
Nebraska,Phelps County,2013,9201
Nebraska,Pierce County,2013,7158
Nebraska,Platte County,2013,32555
Nebraska,Polk County,2013,5249
Nebraska,Red Willow County,2013,11016
Nebraska,Richardson County,2013,8130
Nebraska,Rock County,2013,1399
Nebraska,Saline County,2013,14351
Nebraska,Sarpy County,2013,169437
Nebraska,Saunders County,2013,20908
Nebraska,Scotts Bluff County,2013,36852
Nebraska,Seward County,2013,17065
Nebraska,Sheridan County,2013,5244
Nebraska,Sherman County,2013,3108
Nebraska,Sioux County,2013,1324
Nebraska,Stanton County,2013,6094
Nebraska,Thayer County,2013,5187
Nebraska,Thomas County,2013,698
Nebraska,Thurston County,2013,6875
Nebraska,Valley County,2013,4198
Nebraska,Washington County,2013,20217
Nebraska,Wayne County,2013,9415
Nebraska,Webster County,2013,3668
Nebraska,Wheeler County,2013,760
Nebraska,York County,2013,13836
Nevada,Nevada,2013,2790366
Nevada,Churchill County,2013,24075
Nevada,Clark County,2013,2028421
Nevada,Douglas County,2013,47057
Nevada,Elko County,2013,52516
Nevada,Esmeralda County,2013,835
Nevada,Eureka County,2013,2055
Nevada,Humboldt County,2013,17347
Nevada,Lander County,2013,6063
Nevada,Lincoln County,2013,5216
Nevada,Lyon County,2013,51355
Nevada,Mineral County,2013,4553
Nevada,Nye County,2013,42229
Nevada,Pershing County,2013,6863
Nevada,Storey County,2013,3883
Nevada,Washoe County,2013,433848
Nevada,White Pine County,2013,9993
Nevada,Carson City,2013,54057
New Hampshire,New Hampshire,2013,1322660
New Hampshire,Belknap County,2013,60221
New Hampshire,Carroll County,2013,47495
New Hampshire,Cheshire County,2013,76476
New Hampshire,Coos County,2013,31971
New Hampshire,Grafton County,2013,89488
New Hampshire,Hillsborough County,2013,403444
New Hampshire,Merrimack County,2013,147116
New Hampshire,Rockingham County,2013,298758
New Hampshire,Strafford County,2013,124724
New Hampshire,Sullivan County,2013,42967
New Jersey,New Jersey,2013,8907384
New Jersey,Atlantic County,2013,276321
New Jersey,Bergen County,2013,926284
New Jersey,Burlington County,2013,450103
New Jersey,Camden County,2013,511922
New Jersey,Cape May County,2013,95896
New Jersey,Cumberland County,2013,156977
New Jersey,Essex County,2013,790935
New Jersey,Gloucester County,2013,289923
New Jersey,Hudson County,2013,663565
New Jersey,Hunterdon County,2013,126252
New Jersey,Mercer County,2013,370984
New Jersey,Middlesex County,2013,831107
New Jersey,Monmouth County,2013,629304
New Jersey,Morris County,2013,499072
New Jersey,Ocean County,2013,583090
New Jersey,Passaic County,2013,507456
New Jersey,Salem County,2013,65062
New Jersey,Somerset County,2013,331244
New Jersey,Sussex County,2013,145826
New Jersey,Union County,2013,549340
New Jersey,Warren County,2013,106721
New Mexico,New Mexico,2013,2086890
New Mexico,Bernalillo County,2013,674942
New Mexico,Catron County,2013,3574
New Mexico,Chaves County,2013,65989
New Mexico,Cibola County,2013,27451
New Mexico,Colfax County,2013,13046
New Mexico,Curry County,2013,50631
New Mexico,De Baca County,2013,1889
New Mexico,Doña Ana County,2013,214051
New Mexico,Eddy County,2013,55577
New Mexico,Grant County,2013,29257
New Mexico,Guadalupe County,2013,4554
New Mexico,Harding County,2013,686
New Mexico,Hidalgo County,2013,4614
New Mexico,Lea County,2013,68298
New Mexico,Lincoln County,2013,19980
New Mexico,Los Alamos County,2013,17848
New Mexico,Luna County,2013,24703
New Mexico,McKinley County,2013,73230
New Mexico,Mora County,2013,4668
New Mexico,Otero County,2013,65766
New Mexico,Quay County,2013,8683
New Mexico,Rio Arriba County,2013,40027
New Mexico,Roosevelt County,2013,19997
New Mexico,Sandoval County,2013,136528
New Mexico,San Juan County,2013,126564
New Mexico,San Miguel County,2013,28700
New Mexico,Santa Fe County,2013,147154
New Mexico,Sierra County,2013,11557
New Mexico,Socorro County,2013,17534
New Mexico,Taos County,2013,32992
New Mexico,Torrance County,2013,15703
New Mexico,Union County,2013,4368
New Mexico,Valencia County,2013,76329
New York,New York,2013,19691032
New York,Albany County,2013,307776
New York,Allegany County,2013,48026
New York,Bronx County,2013,1429123
New York,Broome County,2013,198222
New York,Cattaraugus County,2013,79016
New York,Cayuga County,2013,79255
New York,Chautauqua County,2013,132991
New York,Chemung County,2013,88523
New York,Chenango County,2013,49479
New York,Clinton County,2013,81757
New York,Columbia County,2013,62298
New York,Cortland County,2013,49078
New York,Delaware County,2013,46876
New York,Dutchess County,2013,296963
New York,Erie County,2013,921794
New York,Essex County,2013,38853
New York,Franklin County,2013,51249
New York,Fulton County,2013,54546
New York,Genesee County,2013,59387
New York,Greene County,2013,48353
New York,Hamilton County,2013,4758
New York,Herkimer County,2013,64181
New York,Jefferson County,2013,119192
New York,Kings County,2013,2600098
New York,Lewis County,2013,27154
New York,Livingston County,2013,64764
New York,Madison County,2013,72559
New York,Monroe County,2013,750414
New York,Montgomery County,2013,49771
New York,Nassau County,2013,1354842
New York,New York County,2013,1631375
New York,Niagara County,2013,214214
New York,Oneida County,2013,233760
New York,Onondaga County,2013,469101
New York,Ontario County,2013,109262
New York,Orange County,2013,374958
New York,Orleans County,2013,42323
New York,Oswego County,2013,121339
New York,Otsego County,2013,61599
New York,Putnam County,2013,99596
New York,Queens County,2013,2302881
New York,Rensselaer County,2013,159784
New York,Richmond County,2013,472570
New York,Rockland County,2013,320498
New York,St. Lawrence County,2013,112222
New York,Saratoga County,2013,224221
New York,Schenectady County,2013,154912
New York,Schoharie County,2013,31849
New York,Schuyler County,2013,18492
New York,Seneca County,2013,35258
New York,Steuben County,2013,98987
New York,Suffolk County,2013,1502288
New York,Sullivan County,2013,76929
New York,Tioga County,2013,50210
New York,Tompkins County,2013,104367
New York,Ulster County,2013,181054
New York,Warren County,2013,65146
New York,Washington County,2013,62744
New York,Wayne County,2013,92434
New York,Westchester County,2013,968826
New York,Wyoming County,2013,41400
New York,Yates County,2013,25135
North Carolina,North Carolina,2013,9845432
North Carolina,Alamance County,2013,154886
North Carolina,Alexander County,2013,37006
North Carolina,Alleghany County,2013,10889
North Carolina,Anson County,2013,25958
North Carolina,Ashe County,2013,27131
North Carolina,Avery County,2013,17679
North Carolina,Beaufort County,2013,47440
North Carolina,Bertie County,2013,20427
North Carolina,Bladen County,2013,34830
North Carolina,Brunswick County,2013,115391
North Carolina,Buncombe County,2013,247618
North Carolina,Burke County,2013,89386
North Carolina,Cabarrus County,2013,187477
North Carolina,Caldwell County,2013,81890
North Carolina,Camden County,2013,10136
North Carolina,Carteret County,2013,68447
North Carolina,Caswell County,2013,23232
North Carolina,Catawba County,2013,154734
North Carolina,Chatham County,2013,66668
North Carolina,Cherokee County,2013,27078
North Carolina,Chowan County,2013,14734
North Carolina,Clay County,2013,10629
North Carolina,Cleveland County,2013,97006
North Carolina,Columbus County,2013,57136
North Carolina,Craven County,2013,104419
North Carolina,Cumberland County,2013,326354
North Carolina,Currituck County,2013,24340
North Carolina,Dare County,2013,34913
North Carolina,Davidson County,2013,163788
North Carolina,Davie County,2013,41490
North Carolina,Duplin County,2013,59499
North Carolina,Durham County,2013,288642
North Carolina,Edgecombe County,2013,55522
North Carolina,Forsyth County,2013,361379
North Carolina,Franklin County,2013,62272
North Carolina,Gaston County,2013,209450
North Carolina,Gates County,2013,11657
North Carolina,Graham County,2013,8737
North Carolina,Granville County,2013,58061
North Carolina,Greene County,2013,21199
North Carolina,Guilford County,2013,507100
North Carolina,Halifax County,2013,53387
North Carolina,Harnett County,2013,125168
North Carolina,Haywood County,2013,59120
North Carolina,Henderson County,2013,109404
North Carolina,Hertford County,2013,24389
North Carolina,Hoke County,2013,51125
North Carolina,Hyde County,2013,5715
North Carolina,Iredell County,2013,164756
North Carolina,Jackson County,2013,41030
North Carolina,Johnston County,2013,177758
North Carolina,Jones County,2013,10202
North Carolina,Lee County,2013,59927
North Carolina,Lenoir County,2013,58840
North Carolina,Lincoln County,2013,79475
North Carolina,McDowell County,2013,44936
North Carolina,Macon County,2013,33819
North Carolina,Madison County,2013,21125
North Carolina,Martin County,2013,23709
North Carolina,Mecklenburg County,2013,991904
North Carolina,Mitchell County,2013,15323
North Carolina,Montgomery County,2013,27531
North Carolina,Moore County,2013,91564
North Carolina,Nash County,2013,94475
North Carolina,New Hanover County,2013,213324
North Carolina,Northampton County,2013,20797
North Carolina,Onslow County,2013,185560
North Carolina,Orange County,2013,139287
North Carolina,Pamlico County,2013,12894
North Carolina,Pasquotank County,2013,39739
North Carolina,Pender County,2013,54968
North Carolina,Perquimans County,2013,13590
North Carolina,Person County,2013,39232
North Carolina,Pitt County,2013,174339
North Carolina,Polk County,2013,20390
North Carolina,Randolph County,2013,142336
North Carolina,Richmond County,2013,46137
North Carolina,Robeson County,2013,135033
North Carolina,Rockingham County,2013,91986
North Carolina,Rowan County,2013,138180
North Carolina,Rutherford County,2013,66825
North Carolina,Sampson County,2013,64071
North Carolina,Scotland County,2013,35978
North Carolina,Stanly County,2013,60619
North Carolina,Stokes County,2013,46588
North Carolina,Surry County,2013,72993
North Carolina,Swain County,2013,14010
North Carolina,Transylvania County,2013,32827
North Carolina,Tyrrell County,2013,4099
North Carolina,Union County,2013,212623
North Carolina,Vance County,2013,44697
North Carolina,Wake County,2013,974717
North Carolina,Warren County,2013,20445
North Carolina,Washington County,2013,12732
North Carolina,Watauga County,2013,52293
North Carolina,Wayne County,2013,124597
North Carolina,Wilkes County,2013,69007
North Carolina,Wilson County,2013,81607
North Carolina,Yadkin County,2013,38045
North Carolina,Yancey County,2013,17555
North Dakota,North Dakota,2013,723626
North Dakota,Adams County,2013,2367
North Dakota,Barnes County,2013,11147
North Dakota,Benson County,2013,6900
North Dakota,Billings County,2013,894
North Dakota,Bottineau County,2013,6721
North Dakota,Bowman County,2013,3218
North Dakota,Burke County,2013,2286
North Dakota,Burleigh County,2013,88474
North Dakota,Cass County,2013,163089
North Dakota,Cavalier County,2013,3869
North Dakota,Dickey County,2013,5232
North Dakota,Divide County,2013,2315
North Dakota,Dunn County,2013,4170
North Dakota,Eddy County,2013,2393
North Dakota,Emmons County,2013,3481
North Dakota,Foster County,2013,3370
North Dakota,Golden Valley County,2013,1817
North Dakota,Grand Forks County,2013,69362
North Dakota,Grant County,2013,2372
North Dakota,Griggs County,2013,2291
North Dakota,Hettinger County,2013,2665
North Dakota,Kidder County,2013,2426
North Dakota,LaMoure County,2013,4118
North Dakota,Logan County,2013,1935
North Dakota,McHenry County,2013,5894
North Dakota,McIntosh County,2013,2751
North Dakota,McKenzie County,2013,9269
North Dakota,McLean County,2013,9472
North Dakota,Mercer County,2013,8609
North Dakota,Morton County,2013,29016
North Dakota,Mountrail County,2013,9338
North Dakota,Nelson County,2013,3075
