Notes	State	State Code	County	County Code	Yearly July 1st Estimates	Yearly July 1st Estimates Code	Population
	Florida	12	Baker County, FL	12003	2015	2015	27357
	Florida	12	Bay County, FL	12005	2003	2003	155044
	Florida	12	Bay County, FL	12005	2004	2004	158804
	Florida	12	Bay County, FL	12005	2005	2005	162917
	Florida	12	Bay County, FL	12005	2006	2006	165644
	Florida	12	Bay County, FL	12005	2007	2007	165345
	Florida	12	Bay County, FL	12005	2008	2008	166267
	Florida	12	Bay County, FL	12005	2009	2009	167464
	Florida	12	Bay County, FL	12005	2010	2010	169209
	Florida	12	Bay County, FL	12005	2011	2011	169587
	Florida	12	Bay County, FL	12005	2012	2012	171818
	Florida	12	Bay County, FL	12005	2013	2013	174704
	Florida	12	Bay County, FL	12005	2014	2014	178435
	Florida	12	Bay County, FL	12005	2015	2015	181678
	Florida	12	Bradford County, FL	12007	2003	2003	27035
	Florida	12	Bradford County, FL	12007	2004	2004	27703
	Florida	12	Bradford County, FL	12007	2005	2005	28098
	Florida	12	Bradford County, FL	12007	2006	2006	28506
	Florida	12	Bradford County, FL	12007	2007	2007	28825
	Florida	12	Bradford County, FL	12007	2008	2008	28961
	Florida	12	Bradford County, FL	12007	2009	2009	28979
	Florida	12	Bradford County, FL	12007	2010	2010	28536
	Florida	12	Bradford County, FL	12007	2011	2011	28430
	Florida	12	Bradford County, FL	12007	2012	2012	27052
	Florida	12	Bradford County, FL	12007	2013	2013	26804
	Florida	12	Bradford County, FL	12007	2014	2014	26562
	Florida	12	Bradford County, FL	12007	2015	2015	26759
	Florida	12	Brevard County, FL	12009	2003	2003	504847
	Florida	12	Brevard County, FL	12009	2004	2004	518722
	Florida	12	Brevard County, FL	12009	2005	2005	529907
	Florida	12	Brevard County, FL	12009	2006	2006	535138
	Florida	12	Brevard County, FL	12009	2007	2007	539719
	Florida	12	Brevard County, FL	12009	2008	2008	542378
	Florida	12	Brevard County, FL	12009	2009	2009	542109
	Florida	12	Brevard County, FL	12009	2010	2010	544000
	Florida	12	Brevard County, FL	12009	2011	2011	544442
	Florida	12	Brevard County, FL	12009	2012	2012	547119
	Florida	12	Brevard County, FL	12009	2013	2013	550478
	Florida	12	Brevard County, FL	12009	2014	2014	555838
	Florida	12	Brevard County, FL	12009	2015	2015	566133
	Florida	12	Broward County, FL	12011	2003	2003	1707543
	Florida	12	Broward County, FL	12011	2004	2004	1725461
	Florida	12	Broward County, FL	12011	2005	2005	1746896
	Florida	12	Broward County, FL	12011	2006	2006	1739348
	Florida	12	Broward County, FL	12011	2007	2007	1720825
	Florida	12	Broward County, FL	12011	2008	2008	1723633
	Florida	12	Broward County, FL	12011	2009	2009	1733310
	Florida	12	Broward County, FL	12011	2010	2010	1752843
	Florida	12	Broward County, FL	12011	2011	2011	1787096
	Florida	12	Broward County, FL	12011	2012	2012	1814468
	Florida	12	Broward County, FL	12011	2013	2013	1836869
	Florida	12	Broward County, FL	12011	2014	2014	1861259
	Florida	12	Broward County, FL	12011	2015	2015	1885435
	Florida	12	Calhoun County, FL	12013	2003	2003	13293
	Florida	12	Calhoun County, FL	12013	2004	2004	13445
	Florida	12	Calhoun County, FL	12013	2005	2005	13850
	Florida	12	Calhoun County, FL	12013	2006	2006	13997
	Florida	12	Calhoun County, FL	12013	2007	2007	14222
	Florida	12	Calhoun County, FL	12013	2008	2008	14351
	Florida	12	Calhoun County, FL	12013	2009	2009	14692
	Florida	12	Calhoun County, FL	12013	2010	2010	14657
	Florida	12	Calhoun County, FL	12013	2011	2011	14725
	Florida	12	Calhoun County, FL	12013	2012	2012	14673
	Florida	12	Calhoun County, FL	12013	2013	2013	14582
	Florida	12	Calhoun County, FL	12013	2014	2014	14456
	Florida	12	Calhoun County, FL	12013	2015	2015	14412
	Florida	12	Charlotte County, FL	12015	2003	2003	153235
	Florida	12	Charlotte County, FL	12015	2004	2004	157755
	Florida	12	Charlotte County, FL	12015	2005	2005	155262
	Florida	12	Charlotte County, FL	12015	2006	2006	157099
	Florida	12	Charlotte County, FL	12015	2007	2007	159742
	Florida	12	Charlotte County, FL	12015	2008	2008	160467
	Florida	12	Charlotte County, FL	12015	2009	2009	159629
	Florida	12	Charlotte County, FL	12015	2010	2010	159897
	Florida	12	Charlotte County, FL	12015	2011	2011	159926
	Florida	12	Charlotte County, FL	12015	2012	2012	162840
	Florida	12	Charlotte County, FL	12015	2013	2013	164801
	Florida	12	Charlotte County, FL	12015	2014	2014	168208
	Florida	12	Charlotte County, FL	12015	2015	2015	172607
	Florida	12	Citrus County, FL	12017	2003	2003	126215
	Florida	12	Citrus County, FL	12017	2004	2004	129840
	Florida	12	Citrus County, FL	12017	2005	2005	133791
	Florida	12	Citrus County, FL	12017	2006	2006	137826
	Florida	12	Citrus County, FL	12017	2007	2007	140974
	Florida	12	Citrus County, FL	12017	2008	2008	142122
	Florida	12	Citrus County, FL	12017	2009	2009	141381
	Florida	12	Citrus County, FL	12017	2010	2010	141177
	Florida	12	Citrus County, FL	12017	2011	2011	139782
	Florida	12	Citrus County, FL	12017	2012	2012	139215
	Florida	12	Citrus County, FL	12017	2013	2013	138888
	Florida	12	Citrus County, FL	12017	2014	2014	138907
	Florida	12	Citrus County, FL	12017	2015	2015	140397
	Florida	12	Clay County, FL	12019	2003	2003	155620
	Florida	12	Clay County, FL	12019	2004	2004	163238
	Florida	12	Clay County, FL	12019	2005	2005	169418
	Florida	12	Clay County, FL	12019	2006	2006	178339
	Florida	12	Clay County, FL	12019	2007	2007	184256
	Florida	12	Clay County, FL	12019	2008	2008	187289
	Florida	12	Clay County, FL	12019	2009	2009	189101
	Florida	12	Clay County, FL	12019	2010	2010	191453
	Florida	12	Clay County, FL	12019	2011	2011	192335
	Florida	12	Clay County, FL	12019	2012	2012	193909
	Florida	12	Clay County, FL	12019	2013	2013	195732
	Florida	12	Clay County, FL	12019	2014	2014	198687
	Florida	12	Clay County, FL	12019	2015	2015	202552
	Florida	12	Collier County, FL	12021	2003	2003	285321
	Florida	12	Collier County, FL	12021	2004	2004	296021
	Florida	12	Collier County, FL	12021	2005	2005	307452
	Florida	12	Collier County, FL	12021	2006	2006	312621
	Florida	12	Collier County, FL	12021	2007	2007	314437
	Florida	12	Collier County, FL	12021	2008	2008	316641
	Florida	12	Collier County, FL	12021	2009	2009	318485
	Florida	12	Collier County, FL	12021	2010	2010	322576
	Florida	12	Collier County, FL	12021	2011	2011	327670
	Florida	12	Collier County, FL	12021	2012	2012	332330
	Florida	12	Collier County, FL	12021	2013	2013	339133
	Florida	12	Collier County, FL	12021	2014	2014	347401
	Florida	12	Collier County, FL	12021	2015	2015	356288
	Florida	12	Columbia County, FL	12023	2003	2003	59395
	Florida	12	Columbia County, FL	12023	2004	2004	60804
	Florida	12	Columbia County, FL	12023	2005	2005	63109
	Florida	12	Columbia County, FL	12023	2006	2006	65890
	Florida	12	Columbia County, FL	12023	2007	2007	66604
	Florida	12	Columbia County, FL	12023	2008	2008	67318
	Florida	12	Columbia County, FL	12023	2009	2009	67412
	Florida	12	Columbia County, FL	12023	2010	2010	67558
	Florida	12	Columbia County, FL	12023	2011	2011	67326
	Florida	12	Columbia County, FL	12023	2012	2012	67903
	Florida	12	Columbia County, FL	12023	2013	2013	67444
	Florida	12	Columbia County, FL	12023	2014	2014	67821
	Florida	12	Columbia County, FL	12023	2015	2015	68277
	Florida	12	DeSoto County, FL	12027	2003	2003	33271
	Florida	12	DeSoto County, FL	12027	2004	2004	33895
	Florida	12	DeSoto County, FL	12027	2005	2005	33864
	Florida	12	DeSoto County, FL	12027	2006	2006	34300
	Florida	12	DeSoto County, FL	12027	2007	2007	34537
	Florida	12	DeSoto County, FL	12027	2008	2008	34374
	Florida	12	DeSoto County, FL	12027	2009	2009	34592
	Florida	12	DeSoto County, FL	12027	2010	2010	34935
	Florida	12	DeSoto County, FL	12027	2011	2011	34847
	Florida	12	DeSoto County, FL	12027	2012	2012	35003
	Florida	12	DeSoto County, FL	12027	2013	2013	34903
	Florida	12	DeSoto County, FL	12027	2014	2014	35333
	Florida	12	DeSoto County, FL	12027	2015	2015	35644
	Florida	12	Dixie County, FL	12029	2003	2003	14364
	Florida	12	Dixie County, FL	12029	2004	2004	14825
	Florida	12	Dixie County, FL	12029	2005	2005	15427
	Florida	12	Dixie County, FL	12029	2006	2006	15892
	Florida	12	Dixie County, FL	12029	2007	2007	16083
	Florida	12	Dixie County, FL	12029	2008	2008	16214
	Florida	12	Dixie County, FL	12029	2009	2009	16403
	Florida	12	Dixie County, FL	12029	2010	2010	16399
	Florida	12	Dixie County, FL	12029	2011	2011	16403
	Florida	12	Dixie County, FL	12029	2012	2012	16152
	Florida	12	Dixie County, FL	12029	2013	2013	16084
	Florida	12	Dixie County, FL	12029	2014	2014	16041
	Florida	12	Dixie County, FL	12029	2015	2015	16352
	Florida	12	Duval County, FL	12031	2003	2003	809633
	Florida	12	Duval County, FL	12031	2004	2004	820070
	Florida	12	Duval County, FL	12031	2005	2005	828988
	Florida	12	Duval County, FL	12031	2006	2006	842098
	Florida	12	Duval County, FL	12031	2007	2007	851033
	Florida	12	Duval County, FL	12031	2008	2008	855437
	Florida	12	Duval County, FL	12031	2009	2009	859795
	Florida	12	Duval County, FL	12031	2010	2010	865653
	Florida	12	Duval County, FL	12031	2011	2011	872483
	Florida	12	Duval County, FL	12031	2012	2012	880349
	Florida	12	Duval County, FL	12031	2013	2013	886277
	Florida	12	Duval County, FL	12031	2014	2014	897094
	Florida	12	Duval County, FL	12031	2015	2015	911106
	Florida	12	Escambia County, FL	12033	2003	2003	296603
	Florida	12	Escambia County, FL	12033	2004	2004	298225
	Florida	12	Escambia County, FL	12033	2005	2005	298339
	Florida	12	Escambia County, FL	12033	2006	2006	300395
	Florida	12	Escambia County, FL	12033	2007	2007	297393
	Florida	12	Escambia County, FL	12033	2008	2008	296854
	Florida	12	Escambia County, FL	12033	2009	2009	297015
	Florida	12	Escambia County, FL	12033	2010	2010	298069
	Florida	12	Escambia County, FL	12033	2011	2011	299478
	Florida	12	Escambia County, FL	12033	2012	2012	303556
	Florida	12	Escambia County, FL	12033	2013	2013	306879
	Florida	12	Escambia County, FL	12033	2014	2014	308200
	Florida	12	Escambia County, FL	12033	2015	2015	309630
	Florida	12	Flagler County, FL	12035	2003	2003	62947
	Florida	12	Flagler County, FL	12035	2004	2004	69387
	Florida	12	Flagler County, FL	12035	2005	2005	77008
	Florida	12	Flagler County, FL	12035	2006	2006	84339
	Florida	12	Flagler County, FL	12035	2007	2007	90516
	Florida	12	Flagler County, FL	12035	2008	2008	93546
	Florida	12	Flagler County, FL	12035	2009	2009	94700
	Florida	12	Flagler County, FL	12035	2010	2010	96065
	Florida	12	Flagler County, FL	12035	2011	2011	97473
	Florida	12	Flagler County, FL	12035	2012	2012	98461
	Florida	12	Flagler County, FL	12035	2013	2013	99845
	Florida	12	Flagler County, FL	12035	2014	2014	101961
	Florida	12	Flagler County, FL	12035	2015	2015	104533
	Florida	12	Franklin County, FL	12037	2003	2003	10025
	Florida	12	Franklin County, FL	12037	2004	2004	10090
	Florida	12	Franklin County, FL	12037	2005	2005	10198
	Florida	12	Franklin County, FL	12037	2006	2006	11308
	Florida	12	Franklin County, FL	12037	2007	2007	11491
	Florida	12	Franklin County, FL	12037	2008	2008	11484
	Florida	12	Franklin County, FL	12037	2009	2009	11515
	Florida	12	Franklin County, FL	12037	2010	2010	11523
	Florida	12	Franklin County, FL	12037	2011	2011	11471
	Florida	12	Franklin County, FL	12037	2012	2012	11609
	Florida	12	Franklin County, FL	12037	2013	2013	11520
	Florida	12	Franklin County, FL	12037	2014	2014	11656
	Florida	12	Franklin County, FL	12037	2015	2015	11702
	Florida	12	Gadsden County, FL	12039	2003	2003	44952
	Florida	12	Gadsden County, FL	12039	2004	2004	45129
	Florida	12	Gadsden County, FL	12039	2005	2005	45258
	Florida	12	Gadsden County, FL	12039	2006	2006	45258
	Florida	12	Gadsden County, FL	12039	2007	2007	45867
	Florida	12	Gadsden County, FL	12039	2008	2008	46319
	Florida	12	Gadsden County, FL	12039	2009	2009	46264
	Florida	12	Gadsden County, FL	12039	2010	2010	47792
	Florida	12	Gadsden County, FL	12039	2011	2011	47372
	Florida	12	Gadsden County, FL	12039	2012	2012	46571
	Florida	12	Gadsden County, FL	12039	2013	2013	46084
	Florida	12	Gadsden County, FL	12039	2014	2014	46113
	Florida	12	Gadsden County, FL	12039	2015	2015	46057
	Florida	12	Gilchrist County, FL	12041	2003	2003	15011
	Florida	12	Gilchrist County, FL	12041	2004	2004	15271
	Florida	12	Gilchrist County, FL	12041	2005	2005	15801
	Florida	12	Gilchrist County, FL	12041	2006	2006	16223
	Florida	12	Gilchrist County, FL	12041	2007	2007	16610
	Florida	12	Gilchrist County, FL	12041	2008	2008	16797
	Florida	12	Gilchrist County, FL	12041	2009	2009	16829
	Florida	12	Gilchrist County, FL	12041	2010	2010	17006
	Florida	12	Gilchrist County, FL	12041	2011	2011	17002
	Florida	12	Gilchrist County, FL	12041	2012	2012	16908
	Florida	12	Gilchrist County, FL	12041	2013	2013	16972
	Florida	12	Gilchrist County, FL	12041	2014	2014	17007
	Florida	12	Gilchrist County, FL	12041	2015	2015	17394
	Florida	12	Glades County, FL	12043	2003	2003	11514
	Florida	12	Glades County, FL	12043	2004	2004	11901
	Florida	12	Glades County, FL	12043	2005	2005	12284
	Florida	12	Glades County, FL	12043	2006	2006	12297
	Florida	12	Glades County, FL	12043	2007	2007	12357
	Florida	12	Glades County, FL	12043	2008	2008	12752
	Florida	12	Glades County, FL	12043	2009	2009	12839
	Florida	12	Glades County, FL	12043	2010	2010	12877
	Florida	12	Glades County, FL	12043	2011	2011	12842
	Florida	12	Glades County, FL	12043	2012	2012	12676
	Florida	12	Glades County, FL	12043	2013	2013	12680
	Florida	12	Glades County, FL	12043	2014	2014	12956
	Florida	12	Glades County, FL	12043	2015	2015	13115
	Florida	12	Gulf County, FL	12045	2003	2003	15266
	Florida	12	Gulf County, FL	12045	2004	2004	15455
	Florida	12	Gulf County, FL	12045	2005	2005	15781
	Florida	12	Gulf County, FL	12045	2006	2006	15856
	Florida	12	Gulf County, FL	12045	2007	2007	15908
	Florida	12	Gulf County, FL	12045	2008	2008	15851
	Florida	12	Gulf County, FL	12045	2009	2009	15933
	Florida	12	Gulf County, FL	12045	2010	2010	15826
	Florida	12	Gulf County, FL	12045	2011	2011	15767
	Florida	12	Gulf County, FL	12045	2012	2012	15769
	Florida	12	Gulf County, FL	12045	2013	2013	15887
	Florida	12	Gulf County, FL	12045	2014	2014	16011
	Florida	12	Gulf County, FL	12045	2015	2015	15944
	Florida	12	Hamilton County, FL	12047	2003	2003	14010
	Florida	12	Hamilton County, FL	12047	2004	2004	14101
	Florida	12	Hamilton County, FL	12047	2005	2005	14017
	Florida	12	Hamilton County, FL	12047	2006	2006	14430
	Florida	12	Hamilton County, FL	12047	2007	2007	14589
	Florida	12	Hamilton County, FL	12047	2008	2008	14785
	Florida	12	Hamilton County, FL	12047	2009	2009	14930
	Florida	12	Hamilton County, FL	12047	2010	2010	14686
	Florida	12	Hamilton County, FL	12047	2011	2011	14596
	Florida	12	Hamilton County, FL	12047	2012	2012	14726
	Florida	12	Hamilton County, FL	12047	2013	2013	14344
	Florida	12	Hamilton County, FL	12047	2014	2014	14071
	Florida	12	Hamilton County, FL	12047	2015	2015	14275
	Florida	12	Hardee County, FL	12049	2003	2003	26765
	Florida	12	Hardee County, FL	12049	2004	2004	26847
	Florida	12	Hardee County, FL	12049	2005	2005	26874
	Florida	12	Hardee County, FL	12049	2006	2006	27049
	Florida	12	Hardee County, FL	12049	2007	2007	27489
	Florida	12	Hardee County, FL	12049	2008	2008	27603
	Florida	12	Hardee County, FL	12049	2009	2009	27661
	Florida	12	Hardee County, FL	12049	2010	2010	27731
	Florida	12	Hardee County, FL	12049	2011	2011	27681
	Florida	12	Hardee County, FL	12049	2012	2012	27433
	Florida	12	Hardee County, FL	12049	2013	2013	27307
	Florida	12	Hardee County, FL	12049	2014	2014	27259
	Florida	12	Hardee County, FL	12049	2015	2015	27167
	Florida	12	Hendry County, FL	12051	2003	2003	36138
	Florida	12	Hendry County, FL	12051	2004	2004	36903
	Florida	12	Hendry County, FL	12051	2005	2005	38201
	Florida	12	Hendry County, FL	12051	2006	2006	38776
	Florida	12	Hendry County, FL	12051	2007	2007	39006
	Florida	12	Hendry County, FL	12051	2008	2008	39177
	Florida	12	Hendry County, FL	12051	2009	2009	39010
	Florida	12	Hendry County, FL	12051	2010	2010	39005
	Florida	12	Hendry County, FL	12051	2011	2011	38968
	Florida	12	Hendry County, FL	12051	2012	2012	37864
	Florida	12	Hendry County, FL	12051	2013	2013	37802
	Florida	12	Hendry County, FL	12051	2014	2014	38467
	Florida	12	Hendry County, FL	12051	2015	2015	39242
	Florida	12	Hernando County, FL	12053	2003	2003	142686
	Florida	12	Hernando County, FL	12053	2004	2004	149593
	Florida	12	Hernando County, FL	12053	2005	2005	157156
	Florida	12	Hernando County, FL	12053	2006	2006	164398
	Florida	12	Hernando County, FL	12053	2007	2007	169891
	Florida	12	Hernando County, FL	12053	2008	2008	172437
	Florida	12	Hernando County, FL	12053	2009	2009	171950
	Florida	12	Hernando County, FL	12053	2010	2010	172978
	Florida	12	Hernando County, FL	12053	2011	2011	172877
	Florida	12	Hernando County, FL	12053	2012	2012	172777
	Florida	12	Hernando County, FL	12053	2013	2013	173721
	Florida	12	Hernando County, FL	12053	2014	2014	175411
	Florida	12	Hernando County, FL	12053	2015	2015	178036
	Florida	12	Highlands County, FL	12055	2003	2003	90943
	Florida	12	Highlands County, FL	12055	2004	2004	93079
	Florida	12	Highlands County, FL	12055	2005	2005	95614
	Florida	12	Highlands County, FL	12055	2006	2006	97788
	Florida	12	Highlands County, FL	12055	2007	2007	99023
	Florida	12	Highlands County, FL	12055	2008	2008	99568
	Florida	12	Highlands County, FL	12055	2009	2009	98956
	Florida	12	Highlands County, FL	12055	2010	2010	98637
	Florida	12	Highlands County, FL	12055	2011	2011	98493
	Florida	12	Highlands County, FL	12055	2012	2012	98244
	Florida	12	Highlands County, FL	12055	2013	2013	98118
	Florida	12	Highlands County, FL	12055	2014	2014	98636
	Florida	12	Highlands County, FL	12055	2015	2015	100204
	Florida	12	Hillsborough County, FL	12057	2003	2003	1077462
	Florida	12	Hillsborough County, FL	12057	2004	2004	1108225
	Florida	12	Hillsborough County, FL	12057	2005	2005	1143154
	Florida	12	Hillsborough County, FL	12057	2006	2006	1171826
	Florida	12	Hillsborough County, FL	12057	2007	2007	1184686
	Florida	12	Hillsborough County, FL	12057	2008	2008	1196773
	Florida	12	Hillsborough County, FL	12057	2009	2009	1214050
	Florida	12	Hillsborough County, FL	12057	2010	2010	1233511
	Florida	12	Hillsborough County, FL	12057	2011	2011	1255639
	Florida	12	Hillsborough County, FL	12057	2012	2012	1279861
	Florida	12	Hillsborough County, FL	12057	2013	2013	1304474
	Florida	12	Hillsborough County, FL	12057	2014	2014	1332742
	Florida	12	Hillsborough County, FL	12057	2015	2015	1364645
	Florida	12	Holmes County, FL	12059	2003	2003	19254
	Florida	12	Holmes County, FL	12059	2004	2004	19319
	Florida	12	Holmes County, FL	12059	2005	2005	19523
	Florida	12	Holmes County, FL	12059	2006	2006	19824
	Florida	12	Holmes County, FL	12059	2007	2007	19991
	Florida	12	Holmes County, FL	12059	2008	2008	20141
	Florida	12	Holmes County, FL	12059	2009	2009	20147
	Florida	12	Holmes County, FL	12059	2010	2010	19844
	Florida	12	Holmes County, FL	12059	2011	2011	19841
